puzzle_id,puzzle,clues,difficulty,run_id,solutions_found,nodes_explored,max_recursion_depth,solve_time_ms,is_solved,leaves,backtracks
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,111,1,46530,56,6,true,15629,46473
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,112,1,520258,56,70,true,162725,520201
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,113,1,85576,56,11,true,29610,85519
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,114,1,123678,56,16,true,37658,123621
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,115,1,2628,56,0,true,925,2571
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,116,1,311637,56,42,true,107931,311580
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,117,1,3118699,56,425,true,1136711,3118642
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,118,1,47017,56,6,true,19112,46960
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,119,1,135567,56,18,true,55231,135510
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,120,1,2192417,56,306,true,803675,2192360
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,121,1,1269466,56,177,true,380130,1269409
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,122,1,117726,56,16,true,39427,117669
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,123,1,166484,56,22,true,62637,166427
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,124,1,9431,56,1,true,2955,9374
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,125,1,56458,56,7,true,17421,56401
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,126,1,4272,56,0,true,1396,4215
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,127,1,306056,56,40,true,101783,305999
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,128,1,455184,56,59,true,151195,455127
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,129,1,662016,56,88,true,206706,661959
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,130,1,152138,56,20,true,47244,152081
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,131,1,486441,56,63,true,155464,486384
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,132,1,78934,56,10,true,23475,78877
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,133,1,26627,56,3,true,8244,26570
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,134,1,281845,56,38,true,96674,281788
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,135,1,1125399,56,148,true,414735,1125342
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,136,1,204463,56,27,true,69005,204406
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,137,1,171366,56,22,true,63350,171309
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,138,1,41308,56,5,true,9688,41251
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,139,1,84091,56,11,true,29442,84034
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,140,1,559332,56,75,true,153570,559275
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,141,1,10665,56,1,true,2740,10608
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,142,1,127435,56,16,true,34865,127378
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,143,1,19046,56,2,true,6751,18989
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,144,1,227272,56,30,true,55551,227215
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,145,1,111009,56,14,true,41631,110952
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,146,1,281051,56,37,true,85807,280994
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,147,1,6538,56,0,true,1870,6481
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,148,1,1246819,56,166,true,468085,1246762
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,149,1,159498,56,21,true,47653,159441
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,150,1,2678076,56,356,true,936223,2678019
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,151,1,200346,56,26,true,66528,200289
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,152,1,439208,56,60,true,111522,439151
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,153,1,227847,56,31,true,65909,227790
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,154,1,1505381,56,195,true,566676,1505324
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,155,1,656437,56,87,true,207961,656380
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,156,1,283675,56,36,true,98175,283618
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,157,1,8846,56,1,true,2798,8789
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,158,1,40771,56,5,true,10980,40714
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,159,1,152480,56,20,true,57700,152423
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,160,1,197383,56,27,true,60641,197326
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,161,1,162068,56,21,true,50449,162011
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,162,1,223296,56,29,true,74907,223239
